comment,sentiment,model,video_id,reviewed
qua gờ vẫn uỳnh uỳnh thế này à,,VF8,YeiP5eJwZj4,false
Thấy mấy cái bạn khen thì thực ra phiên bản cũ đã fix hết rồi. Không thấy khác biệt gì luôn,,VF8,YeiP5eJwZj4,false
Mà đằng sau vôlang hơi bé,,VF8,YeiP5eJwZj4,false
"Ghế phụ vẫn không chỉnh điện, ác ôn thật sự.",,VF8,YeiP5eJwZj4,false
ko có ý chê nhưng thật sự là nó giống như kiểu vứt chất lượng để đổi lấy giá tiền vứt chất xám để rẻ hơn vậy,,VF8,YeiP5eJwZj4,false
Xe thiết kế rất đẹp!,,VF8,YeiP5eJwZj4,false
228 mã lực là phù hợp đường xá việt nam,,VF8,YeiP5eJwZj4,false
Này 100% bản ECO r,,VF8,YeiP5eJwZj4,false
con này nên là v7 new . cắt giảm nhiều,,VF8,YeiP5eJwZj4,false
Khi nào thì ra bản vf6 all new bạn nhỉ,,VF8,YeiP5eJwZj4,false
"Ủng hộ reviewer mới nổi 😂😂, các ô review to chưa lên vid lái thử ô này lên đầu tiên
Chứng nhận vinno vip 😂😂",,VF8,YeiP5eJwZj4,false
"Hơi phì đại nha bạn =)) 
Tui nói bạn đếy 😂",,VF8,YeiP5eJwZj4,false
tôi cũng lái vf6 giống bác chủ có ý định đổi vf8 bản cũ tầm 700 thì theo ae có ráng thêm chút để lấy vf8 all new ko ae,,VF8,YeiP5eJwZj4,false
"nhanh thế, full đen đẹp quá nhỉ, xúc",,VF8,YeiP5eJwZj4,false
Cam phản hồi rất nhanh khi bật nhan hoặc vào số lùi,,VF8,YeiP5eJwZj4,false
"Đơn giản là người có tiền, thích trải nghiệm những công nghệ mới đó bạn. 
Nhưng mà bạn sai chính tả và dùng từ như ngáo đá thế 😅",,VF8,YeiP5eJwZj4,false
@TamTran-lu1zg  ; hahahahahahaaaaaaaaa,,VF8,YeiP5eJwZj4,false
màu đen ok hơn hẳn trắng với đỏ bác ạ,,VF8,YeiP5eJwZj4,false
"Thừa luôn, đường VN 180 mã là đủ r",,VF8,YeiP5eJwZj4,false
"Mã lực phải chia cân nặng xem bao nhiêu mã/kg, thứ 2 là xe khoẻ càng an toàn, thích vượt là vượt đc, đường vn max 120km/h ko có nghĩa là đi xe yếu cũng đc, tối đa 120 nhưng con xe khoẻ lên 120 khác con xe yếu bác ơi",,VF8,YeiP5eJwZj4,false
"​ @ViệtLê-u6r  thì mới nói 200 mã là phù hợp đó. Chứ mấy con mpv nhỏ hay suv rẻ ở VN toàn máy 1.5 hoặc 1.5T thì đc nhiêu đâu. Loanh quanh hơn trăm mã, 150 mã",,VF8,YeiP5eJwZj4,false
228 mã 350nm và tăng tốc từ 0-100km/h trong khoảng 8s là khá phù hợp với đa số nhu cầu rồi bác nhỉ?,,VF8,YeiP5eJwZj4,false
"Mình nghe ngóng được thì ban đầu là cuối năm nhưng khả năng đang bị hoãn để nhường cho chiếc Wild bác ạ

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Chúng mình luôn mong muốn đưa thông tin nhanh nhất tới độc giả thôi, cảm ơn bạn đã ủng hộ ^^ 

Cấn Hưng",,VF8,YeiP5eJwZj4,false
Uh tôi biết mà :)) dạo này ít thời gian thể dục quá 😅😅,,VF8,YeiP5eJwZj4,false
Đen là màu đẹp nhất rồi bác ạ,,VF8,YeiP5eJwZj4,false
@AutoPro2008 bản này là bản thương mại chưa e?❤,,VF8,YeiP5eJwZj4,false
Chuẩn luôn bác,,VF8,YeiP5eJwZj4,false
Trần thấp hơn bản cũ hay sao ấy nhỉ,,VF8,YeiP5eJwZj4,false
"thực tế tên là vf7 thôi,",,VF8,YeiP5eJwZj4,false
"Nhỏ gọn, chắc chắn, form dáng hiện đại, vận hành êm ái, giá cả hợp lý, cứ bán mỗi tháng 5000 chiếc là thành xe gia đình quốc dân thôi 🤠",,VF8,YeiP5eJwZj4,false
"Đuôi vuốt coupe giống vf7, đẹp vãi",,VF8,YeiP5eJwZj4,false
"xin nói về góc độ kinh tế e thấy, bác nào mua vf8>7>6 thì góp lợi nhuận cho Vf tương ứng độ lớn như vậy😊",,VF8,YeiP5eJwZj4,false
"0:24 trước các ông chém nào là treo thích ứng các kiểu kia mà, chưa gì sòng sọc rồi",,VF8,YeiP5eJwZj4,false
Cái này đúng phải gọi là phiên bản 7.5 All New. Chứ nó có giống VF 8 cũ đâu,,VF8,YeiP5eJwZj4,false
Adas Vf8 all new này có chức năng định tâm làn đường (Hỗ trợ giữ làn) và Hỗ trợ tự động chuyển làn giống như Vf6 Plus không bạn?,,VF8,YeiP5eJwZj4,false
Bạn đổi cty r ah 😊,,VF8,YeiP5eJwZj4,false
"Sản xuất công nghiệp ăn nhau ở sản lượng. Cứ sản lượng cao là khắc rẻ. Bán ít thì lấy đâu giá rẻ kể cả đời đầu. Đời đầu bao giờ cũng là đắt nhất vì sản lượng thấp, khấu hao cao. Còn càng về sau sẽ càng rẻ. Sx công nghiệp là vậy",,VF8,YeiP5eJwZj4,false
Thiết kế này em thấy đặt là vf7 all new thì hợp lý hơn,,VF8,YeiP5eJwZj4,false
Trước khi lái thử bác check áp suất lốp chưa đó. Xe từ nhà máy về lúc nào asl cũng cao,,VF8,YeiP5eJwZj4,false
"Xe chưa ra biển mà lưu thông trên đường, lại quay video. Hơi liều đấy các b",,VF8,YeiP5eJwZj4,false
màn hình sau vô lăng là vô duyên nhất,,VF8,YeiP5eJwZj4,false
Mà tổng thể bản mới này fom xe ngoài nhìn ko sang như vf8 đời cũ,,VF8,YeiP5eJwZj4,false
"phần mềm nhanh, mượt hơn là do dùng platform của mới. Khác hẳn với vf6789 cũ platform tự VF phát triển.",,VF8,YeiP5eJwZj4,false
"Xe đi không êm, phuộc sóc -> cứng vững hơn 😂",,VF8,YeiP5eJwZj4,false
Hóng VF5 All New và VF3 All New 5 cửa 😊,,VF8,YeiP5eJwZj4,false
Treo thích ứng có khác gì không chủ kênh?,,VF8,YeiP5eJwZj4,false
"Con này mà có HUD vs ghế phụ chỉnh điện, thông  hơi mát ghế thì đúng vô địch",,VF8,YeiP5eJwZj4,false
đuôi vf7 xấu vãi lều,,VF8,YeiP5eJwZj4,false
làm hẹp cốp đi nhiều chứ có gì hay,,VF8,YeiP5eJwZj4,false
Nhìn màu đen lì mà ngầu,,VF8,YeiP5eJwZj4,false
"đã gọi là All New rồi mà còn đòi giống cũ, thua luôn",,VF8,YeiP5eJwZj4,false
Mình thấy có LKA. Là hỗ trợ giữ làn. Mình chưa test được lúc chạy nhưng thấy có Giữ làn thì chắc cũng tương đồng như VF6,,VF8,YeiP5eJwZj4,false
Khi nào được bạn xem Vf8 2026 có chức năng Kiểm soát  đi giữa làn như Vf8 2025 không nhé,,VF8,YeiP5eJwZj4,false
"Vâng, em qua AutoPro cũng nửa năm rồi bác ạ. Cảm ơn bác vẫn nhớ và theo dõi em nha. 

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Vf7 thì hơi vướng việc thiết kế của VF7 bây giờ đẹp quá. 

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Bọn mình cũng chưa check lại áp suất lốp, nhưng cảm giác xe cứng vững hơn VF 8 là có thật bác ạ",,VF8,YeiP5eJwZj4,false
"Về mặt thông số kĩ thuật thì chiếc này nhỏ hơn VF8 cũ bác ạ

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
Chả có plf đ nào vệ tự phát triển cả. Đều dựa trên nền tảng mua về cả,,VF8,YeiP5eJwZj4,false
vf có tự phát triển nền tảng plf à:)),,VF8,YeiP5eJwZj4,false
Platform ý mình là  android open source của google ấy bác. Vf6789 là tự lấy về sửa nhé. Còn con 8 này là mua luôn phần Os đấy. Vf chỉ làm phần app thôi.,,VF8,YeiP5eJwZj4,false
Thời tiên phong đi còn bầy nhầy hơn :)),,VF8,YeiP5eJwZj4,false
"VF3 5 cửa, bác thật là biết vẽ việc cho brand đấy =))) nhưng nếu có thật thì buồn cười",,VF8,YeiP5eJwZj4,false
"​ @AutoPro2008 Anh Wuling cũng không chịu thua, ở VN thì đem Wuling Macaron 205km 5 cửa giá 269 triệu, ở Indo thì đem Wuling Aira EV 5 cửa giá quy đổi 233 triệu nên VF không chịu đứng yên đâu, nghe đồn tháng 12 có VF3 All New 5 cửa, còn VF5 All New đã thử nghiệm cơ bản xong hết rồi.",,VF8,YeiP5eJwZj4,false
"Còn chỗ trống cho vf4 đó, chứ vf3 kiểu nó phải 2 cửa rồi. Giữ đúng mục đích thiết kế.",,VF8,YeiP5eJwZj4,false
"​ @khungdv Đảm bảo không có VF4 đâu bạn, ở mấy nước Phương Đông thì số 4 có ý nghĩ không may mắn, nên mới có VFe34 để né số 4 😂",,VF8,YeiP5eJwZj4,false
Chưa thực sự test kĩ để thấy được ưu việt bác ạ. Mình thấy ổn định hơn là cái duy nhất dễ nhận thấy. Còn cụ thể thì xin phép hẹn bác 1 video khác mình đi sâu sâu hơn.,,VF8,YeiP5eJwZj4,false
Màn HUD vẫn thích hơn cái màn sau volang này. Nhìn tù túng thật,,VF8,YeiP5eJwZj4,false
Mấy thằng chê chắc mắt có đờm 😊,,VF8,YeiP5eJwZj4,false
"xe này qua video nhìn nó như kiểu vf7 chứ k phải vf8, cái đuôi với tổng thể cảm giác nhỏ hơn vf8",,VF8,YeiP5eJwZj4,false
Bạn nhầm rồi đây là phiên bản VF7 nâng cấp giữa vòng đời nhé,,VF8,YeiP5eJwZj4,false
đến bây giờ vẫn chưa có nội thất màu nâu,,VF8,YeiP5eJwZj4,false
Lấy nguyên khung bên Trung Nguyên về An Nam mà,,VF8,YeiP5eJwZj4,false
Con này bật Carplay có bị ẩn  điều khiển điều hòa ko nhỉ,,VF8,YeiP5eJwZj4,false
"Vf8 all new nhìn từ đầu đến đuôi, tui cảm nhận là sedan, không có 1 nét suv nào.",,VF8,YeiP5eJwZj4,false
quả mâm công nông lạ mắt nhỉ,,VF8,YeiP5eJwZj4,false
Nhìn đi qua gờ giảm tốc hệ thống treo như vf5.Quá tệ!!,,VF8,YeiP5eJwZj4,false
"Đang đi vf8 cũ nhưng quả giao diện nhìn chán , mấy xe trung giao diện công nhận đẹp thật",,VF8,YeiP5eJwZj4,false
quả vô lăng xấu đau đớn mà không thấy ai chê. Huyndai KIA cũng thế thì bị chửi thậm tệ,,VF8,YeiP5eJwZj4,false
"Mình cọc rồi, nhưng thấy quả test phuộc cộc 1 phát thế kia thấy cứ sai sai thế nào ý :))",,VF8,YeiP5eJwZj4,false
Giá tầm 700 ráng ráng mua chiếc,,VF8,YeiP5eJwZj4,false
"Không hiểu sao VF8 mới này thông số khá cải lùi nhưng tất cả câc reviewer đều kiểu: nó là phù hợp, dù nó thấp nhưng lại sướng hơn",,VF8,YeiP5eJwZj4,false
Hóng gói độ HUD,,VF8,YeiP5eJwZj4,false
Cái mâm trông chán thật,,VF8,YeiP5eJwZj4,false
chưa thấy thuyết phục lắm so với vf8 cũ nhỉ :)) chắc phải ra cao tốc test,,VF8,YeiP5eJwZj4,false
Khi nhả gas để mức tái sinh nào thì cũng vẫn không sáng đèn hậu. Vinfast cần lắng nghe người dùng để cập nhật phần mềm trên tất cả các dòng xe,,VF8,YeiP5eJwZj4,false
2 màn hình mà giao diện chưa nâng cấp lên. Cũng nên thay đổi học hỏi UI từ TQ or xe đức.,,VF8,YeiP5eJwZj4,false
Nhìn màn HUD trông xe cao cấp hơn là màn sau vô lăng,,VF8,YeiP5eJwZj4,false
Tao đang đi vf8 plus 23. Tao chê nè. Mắt tao có ghèn luôn. Chứ đờm gì. Rồi sao nè,,VF8,YeiP5eJwZj4,false
Nhỏ hơn vf8 cũ thật mà 😂,,VF8,YeiP5eJwZj4,false
"Mình rất thích nội thất màu nâu, ghi, kem",,VF8,YeiP5eJwZj4,false
Thật ra thì có dùng chung nền tảng hay không cũng không quan trọng lắm đâu,,VF8,YeiP5eJwZj4,false
"=))) phần mềm beta chưa lên carplay bác ạ

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
Sedan thì phần đuôi phải khác,,VF8,YeiP5eJwZj4,false
"mấy con này gọi chung là crossover, đếch phải sedan, còn khướt mới đến suv",,VF8,YeiP5eJwZj4,false
"​ @namromeo5584 SUV hay không thì nó cũng chỉ là tên gọi thôi, nó không đánh giá xe có rộng rãi thoải mái hay không. Xe điện kiểu này thì không thể làm gầm cao như mấy con SUV xăng được",,VF8,YeiP5eJwZj4,false
Ko thấy xấu thì chê sao dc. Huyndai vô lăng con nào giống thế này hú mình. Để check phát nào,,VF8,YeiP5eJwZj4,false
"😂mình cũng cọc đen nội thất đen, công nhận test phuộc thốn thật chứ",,VF8,YeiP5eJwZj4,false
7l thì chờ 1 vài năm nữa r hãy mua xe cũ :)),,VF8,YeiP5eJwZj4,false
App hạng kim cương + bộ đội là 7xx cực bé luôn ý chứ,,VF8,YeiP5eJwZj4,false
"Nó tối ưu hơn, con cũ lấy cái mã lực ra khè thôi nhưng xác xe lại nặng hơn gần 1 tấn. Chưa kể những cái tiểu tiết thì con mới này cũng dc thay đổi theo hướng phù hợp ng dùng phổ thông.",,VF8,YeiP5eJwZj4,false
Lên shopy 350k cấp nguồn usb quẳng lên taplo là có HUD,,VF8,YeiP5eJwZj4,false
qua gờ giảm tốc mà xe nó nẩy như tông vào gạch vậy là biết hệ htoonsg treo ko ổn rồi,,VF8,YeiP5eJwZj4,false
Bạn đi xe xăng nhả chân ga ra thấy có sáng đèn hậu không ?,,VF8,YeiP5eJwZj4,false
"@NguyenNguyen-rk1qx  Bạn đi xe điện bao giờ chưa, cái phanh tái sinh nó ghìm xe lại như b đi xe xăng mà rà chân phanh vậy đó, đi 50-60 còn đỡ, tầm 100km/h nó giảm tốc cũng bất ngờ đấy. bao nhiêu con limo bị móp đít rồi",,VF8,YeiP5eJwZj4,false
@aninhphuc9786  Vậy chỉ cần chỉnh phanh tái sinh lại là được thôi ! Làm sao khi nhả chân ga ra nó xuống ga từ từ giống xe xăng là được rồi !,,VF8,YeiP5eJwZj4,false
"So với vf màn hình tôi đến lậy bố,mã lực quá lớn tiêu hao pin,k cần thiết,228 mã là dư thuầ r,con xe 160 mã mà sd còn dư sài nói gì xe điện 228 mã có mô men tức thì",,VF8,YeiP5eJwZj4,false
Xe vf8 mới đẹp tốt lắm .... tôi sẽ mua vf8 cũ 😂,,VF8,YeiP5eJwZj4,false
Nhìn cách vào số đã thấy ngáo ngơ rồi,,VF8,YeiP5eJwZj4,false
😂 hẳn là mặc áo mẹc lái vf,,VF8,YeiP5eJwZj4,false
phanh tái sinh nó do phần mềm muốn thế nào chả dc. còn vf6 nó ghì mạnh thì bỏ phanh ts đi hoặc để vừa tôi đi vẫn bt có sao đâu,,VF8,YeiP5eJwZj4,false
Sao lại đi so với vf6😂😂😂😂😂😂,,VF8,YeiP5eJwZj4,false
8 loa nha b,,VF8,YeiP5eJwZj4,false
"làm sao để được lái thử mấy xe của vin nhỉ, ra show room hỏi lái thử có bị nhân viên chửi k mn =))",,VF8,YeiP5eJwZj4,false
Nói thật. Tầm vài năm nữa. Xe VF sẽ đứng đầu thế giới về tất cả mọi mặt. Đố mọi người. Bây giờ tìm đc con xe nào ngon hơn VF đó.,,VF8,YeiP5eJwZj4,false
"gắng gượng nói tốt gì vậy , qua gờ mà xe cứ rầm rầm như xe tải , thứ khó chịu nhất khi lái xe , xác định mua về phãi thay phuộc , loa thì lõ rẻ tiền",,VF8,YeiP5eJwZj4,false
Trần có vẻ hơi thấp nhỉ,,VF8,YeiP5eJwZj4,false
"Giật title rất đần. hay hơn VF8 cũ, t cười ẻ.",,VF8,YeiP5eJwZj4,false
Cách âm ổn ko bạn ?,,VF8,YeiP5eJwZj4,false
Sao nhìn giống MPV7 thế nhỉ,,VF8,YeiP5eJwZj4,false
chủ yếu pin còn báo ảo không? hay đang 20% tụt xuống 0% rồi sập nguồn,,VF8,YeiP5eJwZj4,false
"Test loa cho mọi người rồi hẳn nói, coi bộ hay quá chê không được nên bỏ qua phần âm thanh phải không?",,VF8,YeiP5eJwZj4,false
Nhìn ông này lái xe và thao tác cái cần số mà ngứa hết cả mắt,,VF8,YeiP5eJwZj4,false
"Sao càng nhìn con này càng đẹp nhỉ, mới đầu ra nhìn xấu vãi :))",,VF8,YeiP5eJwZj4,false
Cay thât chứ ráng thêm xiu nua reveiw cai loa chêt ha😢,,VF8,YeiP5eJwZj4,false
"Vf8 cũ 2,6t nhé",,VF8,YeiP5eJwZj4,false
Mua đi cho nó đỡ ế bạn ơi. Chứ 6 tháng đầu năm bán được 58 xe thì chắc sắp đóng dây chuyền sản xuất rồi,,VF8,YeiP5eJwZj4,false
=)) Đang đi ăn sáng thì bắt gặp chiếc vf8 nên nhảy vào quay luôn hehe,,VF8,YeiP5eJwZj4,false
"cái phanh tái sinh chỉ nên dùng khi đổ đèo thôi chứ đi đường bằng bật hay tắt tiêu hao pin hơn kém không đáng là bao, mà đi nó mất đà khó chịu bỏ mẹ.",,VF8,YeiP5eJwZj4,false
"Cảm ơn bác đã bổ sung ạ

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Ai chửi bác vậy =))) có nhu cầu thì cứ qua đó hỏi thẳng họ thui. 

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Do mình ngồi cao đấy. Cũng chưa điều chỉnh hết

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
"Riêng lái hay hơn là rõ, vf8 đời đầu đặc biệt những bản đầu tiên cách âm và treo siêu tệ",,VF8,YeiP5eJwZj4,false
Mình thấy cơ bản bác ạ. Đường nội khu trải nhựa tốt quá nên khó đánh giá :) Cách âm môi trường vừa phải,,VF8,YeiP5eJwZj4,false
​ @AutoPro2008 bằngvf8 ban cũ k bác,,VF8,YeiP5eJwZj4,false
"Có nét hao hao MPV 7 thật =))) 

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
@AutoPro2008  Con này mà ra sớm hơn e sẽ chọn con này để làm Vinno thay cho chiếc xe xăng b ạ =))),,VF8,YeiP5eJwZj4,false
Lúc mình chạy là 26-27% thì không thấy sập,,VF8,YeiP5eJwZj4,false
Chạy xe vf chưa cu,,VF8,YeiP5eJwZj4,false
bản quyền nên họ không đưa vào Video phần Test loa thôi. Bạn đa nghi quá,,VF8,YeiP5eJwZj4,false
màu đen nó che hết khuyết điểm phần đầu,,VF8,YeiP5eJwZj4,false
"bởi vì nó xấu so với vf8 cũ thật mà , còn so với các xe khác thì vẫn ok",,VF8,YeiP5eJwZj4,false
"Đó là bản plus, eco nhẹ hơn cỡ 2,3t",,VF8,YeiP5eJwZj4,false
Đánh giá chưa chuẩn.,,VF8,YeiP5eJwZj4,false
"Sao gọi là gằn, gọi là hãm chứ. Bạn review mà ngôn từ hạn chế thế.",,VF8,YeiP5eJwZj4,false
xấu tệ. nhựa bóng xấu quá. bản cũ đẹp bao nhiêu,,VF8,YeiP5eJwZj4,false
So như cc vf8 là ở đẳng cấp cao hơn 2 bậc so vf6,,VF8,YeiP5eJwZj4,false
vf6 mà so với vf8 bị ngáo ak.,,VF8,YeiP5eJwZj4,false
Vf8 đi so với Vf6? Review như cọc,,VF8,YeiP5eJwZj4,false
Xấu điên 😂,,VF8,YeiP5eJwZj4,false
Con xe nhạt nhẽo,,VF8,YeiP5eJwZj4,false
"mua xe điện thì mua được, nhưng chỉ sợ thiên hạ , chúng ló lói , có tiền mà ngu , không biết mua xe, nên thôi , đành mua & xài xe xăng của Nhật, cho nó lành",,VF8,YeiP5eJwZj4,false
Xe tàu loại 4 đội lốt pin thì loại thải tân trang😂😂😂,,VF8,YeiP5eJwZj4,false
"Có thể nào mang nội thất con vf8 mới vào vf8 cũ không nhỉ, nội thất mới đẹp quá",,VF8,YeiP5eJwZj4,false
Thì mua bản cũ đi. Kêu ca cái gì,,VF8,YeiP5eJwZj4,false
"Thì mình bảo do mình đang đi Vf6 thôi. Chứ còn mình vẫn so với vf8 cũ mà @@

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
Những con nhạt nhẽo thường sẽ bán chạy,,VF8,YeiP5eJwZj4,false
Ông đã thử chưa mà kêu nhạt,,VF8,YeiP5eJwZj4,false
bình thường ra đường bị chửi thẳng mặt vậy ko đó hả sao sợ vậy :)). Chứ ra đường ai ko có người ghét người thương. Nhưng ko mình phải sao để người ta ghét cung ko dám nói trước mặt chứ 😂😂😂😂,,VF8,YeiP5eJwZj4,false
"@DaiTran-bo4be  : 
uhmm pạn , từ ngày xài xe xăng , luôn luôn ngủ ngon , chưa bao giờ , gặp ác mộng",,VF8,YeiP5eJwZj4,false
@ivanvodkaivanvodka938 mình chỉ cần biết bạn bị chửi thẳng mặt ngu miết hay sao mà sợ. Chứ ngủ ngon ko kệ bạn :)) Bạn uh xác nhận dc rồi,,VF8,YeiP5eJwZj4,false
"Nhiều người lại bảo nội thất cũ sang hơn bác ạ. Chắc cũng tùy gu

Đăng Nguyễn",,VF8,YeiP5eJwZj4,false
hóng vf5 all new quá,,VF8,AGEz-wBOvN4,false
Có lẽ sẽ có thêm một bản cao cấp hơn với AWD,,VF8,AGEz-wBOvN4,false
Mình ý định đặt,,VF8,AGEz-wBOvN4,false
"hóng nốt vf3,,5,6,7 mới",,VF8,AGEz-wBOvN4,false
"hi vọng có bản full option, chứ thiếu cửa sổ trời nên thấy thiếu thiếu, hud nữa",,VF8,AGEz-wBOvN4,false
"Con này tối ưu về PIN, công suất, hệ dẫn động để cho ra một cái giá tốt nhất. Quan trọng là nó phù hợp với điều kiện sử dụng cho phần lớn người dùng bình thường. Xe nhẹ hơn 6 ~8 trăm kg thì hạ công xuất xuống ở ngưỡng hơn 228 mã lực với đường xá Việt Nam mình là quá đủ rồi. Dẫn động cầu trước cho một chiếc xe phục vụ gia đình cũng là đủ.có thể sẽ có phiên bản cao cấp hơn Awd cho ae đam mê. Quan trọng là mức giá này đã xuống để nhiều người dễ tiếp cận hơn.",,VF8,AGEz-wBOvN4,false
Có còn bản plus nữa ko a Trọng vì bản này cảm giác chưa phải là cao cấp nhất,,VF8,AGEz-wBOvN4,false
Kích thước không quan trọng bằng kỹ sư tối ưu được không gian bên trong,,VF8,AGEz-wBOvN4,false
Em mới này 1 động cơ tương đương vf8 eco đời cũ nhưng vì nhẹ hơn nên quãng đường tăng là đúng rồi,,VF8,AGEz-wBOvN4,false
"Mình nhìn mà không rõ radar adas họ đặt ở đâu nhỉ, hay họ chuyển sang dùng full camera rồi ta",,VF8,AGEz-wBOvN4,false
"Bản vf8 new này hình như lại không có phanh tự động phía sau như vf7 ad nhỉ, cả vf8 và vf9 cũ cũng không được trang bị như trên vf7",,VF8,AGEz-wBOvN4,false
"Theo mình đoán
Pin sẻ là của limo
Khung gầm hệ thống treo cũng sẻ của limo
Vinfast đi chiến lược tôi ưu phụ tùng như này các thế hệ sau sẻ c giá tốt hơn nữa cho xem",,VF8,AGEz-wBOvN4,false
zê xầu thoát xác: ahhaah,,VF8,AGEz-wBOvN4,false
"Kinh nghiệm là đừng làm khách hàng tiên phong vì các xe mới ra của vinfast sẽ có lỗi rất nhiều, cả oto lẫn xe máy điện. Đấy là cái giá đánh đổi với số tiền giảm tiên phong. Nguyên nhân là do các xe của vinfast có thời gian chạy thử nghiệm rất ngắn nên khó phát hiện ra lỗi, vì thế hãy đợi hãng bán ra 1 thời gian rồi người dùng báo lỗi và đợi hãng fix lỗi rồi hãy mua",,VF8,AGEz-wBOvN4,false
"Pin nhỏ hơn đi được ngắn hơn vì công bố theo chuẩn NEDC, mẫu này thực dụng hơn bản cũ, tất cả là tối ưu chi phí để giảm giá thành. Mẫu cũ cái gì cũng hơn, nhưng kg bán được thì cũng chả làm gì xét về yếu tố kinh doanh.",,VF8,AGEz-wBOvN4,false
Vf5 không thấy đâu,,VF8,AGEz-wBOvN4,false
800tr bán không để cọc,,VF8,AGEz-wBOvN4,false
Mình thấy không có cửa sổ trời là một thiếu sót đáng kể,,VF8,AGEz-wBOvN4,false
"Chuẩn, ai chơi xe hiểu xe lại hời mua đời cũ",,VF8,AGEz-wBOvN4,false
con xe giá 600tr thôi nó cũng để chạy taxi grap rẻ tiền thôi,,VF8,AGEz-wBOvN4,false
theo mình công an bồ đội giảm 2% còn xăng sang điện 3%,,VF8,AGEz-wBOvN4,false
Mấy con sau này chán thật sự luôn,,VF8,AGEz-wBOvN4,false
"Update. Mình tính sai 1 chút cho chính xác CA, BĐ là kênh O2O chỉ được giảm 1% thay vì 2% như trên video. Làm nhanh video lên kênh nên sai xót. Mong anh em update chính xác nhé",,VF8,AGEz-wBOvN4,false
Tầm 800 củ quá ngon luôn ae nhỉ ?,,VF8,AGEz-wBOvN4,false
"Toyota, KIA, Hyundai, Mercedes.... có bao giờ nó giảm tiền cho Công an, Bộ đội, có bao giờ nó giảm 100% phí trước bạ... Các hãng trên chỉ có móc sạch túi tiền của người dân Việt Nam mà thôi. Và từ ngày Vinfast ra đời thì các hãng ấy mới xem xét lại cách bán hàng của họ.",,VF8,AGEz-wBOvN4,false
nên đặt tên lại bản này là VF8 Lite hoặc VF8 VIE. Còn bản cũ là VF8 ITL. Vie là bản Vietnam. ITL là bản international quốc tế,,VF8,AGEz-wBOvN4,false
chuẩn bị có chuyến đi đâu xa à sếp :)),,VF8,AGEz-wBOvN4,false
Cứ như kiểu 1 bản tuỳ biến dựa trên nền tảnh mẫu mpv7 ấy nhỉ,,VF8,AGEz-wBOvN4,false
Nếu người nhà mình là quân nhân thì ra biển tên mình được không em?,,VF8,AGEz-wBOvN4,false
Ko có phiên bản Plus nữa chủ tịt nhỉ? Chơi kiểu cỏ lúa như nhau thế này ae nhiều người lại không thích.,,VF8,AGEz-wBOvN4,false
Thơi điem này bỏ 1 đống tiền mua xe vf 😂,,VF8,AGEz-wBOvN4,false
"Mình nhờ thằng em mua, sau sang tên thì có lợi Không?",,VF8,AGEz-wBOvN4,false
"Vinfas đã bán nhà máy cho TQ,, giờ mà còn bán xe, thì ai dám mua nữa,,,giống như đem con bỏ chợ , giống như điện thoại, xe xăng lúc trước vậy,,,, lùa gà nữa 😢😢😢",,VF8,AGEz-wBOvN4,false
Xấu -ế tiếp,,VF8,AGEz-wBOvN4,false
Xăng điện tới lúc giao xe k còn đc áp dụng,,VF8,AGEz-wBOvN4,false
Nhận xe sớm thì đi xuyên việt cho anh em trải nghiệm,,VF8,AGEz-wBOvN4,false
​ @XẾCỘNG ngon,,VF8,AGEz-wBOvN4,false
@XẾCỘNG quá tuyệt với :)),,VF8,AGEz-wBOvN4,false
khác gì mpv7 cải tiến,,VF8,AGEz-wBOvN4,false
Nó có dùng lại cái gì của mpv7 đâu?,,VF8,AGEz-wBOvN4,false
"Chắc có bản base hơn, bản vippro hơn. Biết đâu đc",,VF8,AGEz-wBOvN4,false
Mua sớm ngày nào hưởng thu sớm ngày đấy,,VF8,AGEz-wBOvN4,false
"nói ngáo vl, lúc nào mua xe ô tô cũng cả 1 đống tiền cả chú không phải VF hay hãng nào",,VF8,AGEz-wBOvN4,false
Để dành để... Buôn.... Xăng... À ..!?? 😂,,VF8,AGEz-wBOvN4,false
sang tên mất 2% giá xe. Bác tự cân đối so với số tiền được giảm khi nhờ em mua xem,,VF8,AGEz-wBOvN4,false
"Đưa tin tào lao, sai sự thật là mệt đó",,VF8,AGEz-wBOvN4,false
ai bắt bạn mua đâu mà ngồi khóc thuê cho người có xe vậy,,VF8,AGEz-wBOvN4,false
"Spam đủ mọi kênh có VF, bạn thật là rảnh quá.",,VF8,AGEz-wBOvN4,false
Thấy tên là biết ai Ế rồi. Anti bán xe 😂😂😂,,VF8,AGEz-wBOvN4,false
