id,comment,sentiment,model,video_id,reviewed
474,"Nếu có bản plus tôi nghĩ vf8 all new cần điều chỉnh một số thứ như sau
1. Khử tiếng tạch khi bật xi nhan
2. Hãy đưa cần số lên sử dụng trên màn hình và có nút bấm dự phòng trên vô lăng tạo ra sự tiện lợi.
3. Chỉnh vô lăng thay sang chỉnh điện
4. Hai cần gạt phía sau: cần bên trái chỉnh xi nhan và đèn pha , cần bên phải chỉnh gạt mưa và adas 
Cần số là cần gạt sau vô lăng thì chỉ phù hợp với vf3 vf5 và vfe34 nếu có bản all new.Còn vf6 vf7 vf8 vf9 phải đưa lên màn hình và nút bấm dự phòng mới hiện đại chứ. Tự nhiên hai cần gạt phía sau đi sao chép nguyên bản so với vf3",neutral,VF8,YeiP5eJwZj4,True
475,đáng nhất là hệ thống camera và giao diện camera,positive,VF8,YeiP5eJwZj4,True
476,Đẹp hơn bản cũ nhất là cái đầu xe 😂,positive,VF8,YeiP5eJwZj4,True
477,"Cái mặt ca lang xúc phạm con mắt thật sự. Sao không ốp giả cái mặt lưới tản như lux SA, lux A nhìn mạnh mẽ, sang chảnh hơn, này trông như kiểu bị tháo mất cản trước :v",negative,VF8,YeiP5eJwZj4,True
478,"Vf thời đầu mời chuyên gia châu âu, sau đó chuyên gia hàn quốc, còn con này mời chuyên gia bên trung, nên xe giống trung quốc ở phần nội thất😂",negative,VF8,YeiP5eJwZj4,True
479,Là 1 vinno nhưng k thể khen con này được. 1 con xe all new 2026 nhừng khác gi 2022,negative,VF8,YeiP5eJwZj4,True
480,Cách âm độ ồn trên xe có tốt không anh,neutral,VF8,YeiP5eJwZj4,True
481,Limo Green 5chỗ,neutral,VF8,YeiP5eJwZj4,True
482,Hud xịn sò giờ bị cắt hy vọng bản cao sẽ có,neutral,VF8,YeiP5eJwZj4,True
483,"quả camera trên odo chối thế, thua con tuc 2023 của tôi nữa, ít ra nó còn to với bên nào nó hiện bên đó kk",negative,VF8,YeiP5eJwZj4,True
484,Limo bản prm,neutral,VF8,YeiP5eJwZj4,True
485,Đợi vf8 erev ngon hơn😊,positive,VF8,YeiP5eJwZj4,True
486,"7 chổ thì ngon, chứ con MVP nó thiếu option quá",neutral,VF8,YeiP5eJwZj4,True
487,tự hào hàng việt nanm,positive,VF8,YeiP5eJwZj4,True
488,Lắp biển vuông thì nó lại hợp lý,neutral,VF8,YeiP5eJwZj4,True
489,Trong thiết kế ô tô thì càng xấu lại càng đẹp,negative,VF8,YeiP5eJwZj4,True
490,"Công nhận là đầu xấu bác ạ , cái đuôi chỗ phần đèn cũng xấu",negative,VF8,YeiP5eJwZj4,True
491,"sau đưa ai chủ vf8 cũ đi để đánh giá nhé, chứ review toàn so vf6 thấy ko lọt tai lắm",neutral,VF8,YeiP5eJwZj4,True
492,Cái quan trọng là Khung vỏ có cứng như đời cũ không. Hay va đập cái lại bẹp dúm như Mazda thùng tôn di động,neutral,VF8,YeiP5eJwZj4,True
493,Mẫu cũ đẹp hơn nhiều😢,negative,VF8,YeiP5eJwZj4,True
494,"Em xin kính cẩn , nghiêng mình kính bái, xin kính chào & xin chúc mừng các pác, các pác nà những anh hùng tiên phong của thời đại mới .
Thật gan dạ & oanh liệt. 1 lần lữa , xin khâm phục các anh ....",negative,VF8,YeiP5eJwZj4,True
495,Lúc bật/tắt xi nhan phiên bản cũ lại không có tiếng tạch nhưng ở bản mới lại có tiếng tạch ko biết nó cải tiến kiểu gì luôn. Hơn nữa chỉnh vị trí vô lăng lại không chỉnh điện đi mà lại cứ về chỉnh cơ kiểu cũ nên tôi không thích phiên bản mới này lắm,negative,VF8,YeiP5eJwZj4,True
496,qua gờ vẫn uỳnh uỳnh thế này à,negative,VF8,YeiP5eJwZj4,True
497,Thấy mấy cái bạn khen thì thực ra phiên bản cũ đã fix hết rồi. Không thấy khác biệt gì luôn,negative,VF8,YeiP5eJwZj4,True
498,Mà đằng sau vôlang hơi bé,negative,VF8,YeiP5eJwZj4,True
499,"Ghế phụ vẫn không chỉnh điện, ác ôn thật sự.",negative,VF8,YeiP5eJwZj4,True
500,ko có ý chê nhưng thật sự là nó giống như kiểu vứt chất lượng để đổi lấy giá tiền vứt chất xám để rẻ hơn vậy,negative,VF8,YeiP5eJwZj4,True
501,Xe thiết kế rất đẹp!,positive,VF8,YeiP5eJwZj4,True
502,228 mã lực là phù hợp đường xá việt nam,neutral,VF8,YeiP5eJwZj4,True
503,Này 100% bản ECO r,neutral,VF8,YeiP5eJwZj4,True
504,con này nên là v7 new . cắt giảm nhiều,negative,VF8,YeiP5eJwZj4,True
505,Khi nào thì ra bản vf6 all new bạn nhỉ,neutral,VF8,YeiP5eJwZj4,True
506,"Ủng hộ reviewer mới nổi 😂😂, các ô review to chưa lên vid lái thử ô này lên đầu tiên
Chứng nhận vinno vip 😂😂",neutral,VF8,YeiP5eJwZj4,True
507,"Hơi phì đại nha bạn =)) 
Tui nói bạn đếy 😂",neutral,VF8,YeiP5eJwZj4,True
508,tôi cũng lái vf6 giống bác chủ có ý định đổi vf8 bản cũ tầm 700 thì theo ae có ráng thêm chút để lấy vf8 all new ko ae,neutral,VF8,YeiP5eJwZj4,True
509,"nhanh thế, full đen đẹp quá nhỉ, xúc",positive,VF8,YeiP5eJwZj4,True
510,Cam phản hồi rất nhanh khi bật nhan hoặc vào số lùi,positive,VF8,YeiP5eJwZj4,True
511,"Đơn giản là người có tiền, thích trải nghiệm những công nghệ mới đó bạn. 
Nhưng mà bạn sai chính tả và dùng từ như ngáo đá thế 😅",neutral,VF8,YeiP5eJwZj4,True
512,-lu1zg  ; hahahahahahaaaaaaaaa,neutral,VF8,YeiP5eJwZj4,True
513,màu đen ok hơn hẳn trắng với đỏ bác ạ,neutral,VF8,YeiP5eJwZj4,True
514,"Thừa luôn, đường VN 180 mã là đủ r",neutral,VF8,YeiP5eJwZj4,True
515,"Mã lực phải chia cân nặng xem bao nhiêu mã/kg, thứ 2 là xe khoẻ càng an toàn, thích vượt là vượt đc, đường vn max 120km/h ko có nghĩa là đi xe yếu cũng đc, tối đa 120 nhưng con xe khoẻ lên 120 khác con xe yếu bác ơi",neutral,VF8,YeiP5eJwZj4,True
516,"​ -u6r  thì mới nói 200 mã là phù hợp đó. Chứ mấy con mpv nhỏ hay suv rẻ ở VN toàn máy 1.5 hoặc 1.5T thì đc nhiêu đâu. Loanh quanh hơn trăm mã, 150 mã",neutral,VF8,YeiP5eJwZj4,True
517,228 mã 350nm và tăng tốc từ 0-100km/h trong khoảng 8s là khá phù hợp với đa số nhu cầu rồi bác nhỉ?,neutral,VF8,YeiP5eJwZj4,True
518,"Mình nghe ngóng được thì ban đầu là cuối năm nhưng khả năng đang bị hoãn để nhường cho chiếc Wild bác ạ

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
519,"Chúng mình luôn mong muốn đưa thông tin nhanh nhất tới độc giả thôi, cảm ơn bạn đã ủng hộ ^^ 

Cấn Hưng",positive,VF8,YeiP5eJwZj4,True
520,Uh tôi biết mà :)) dạo này ít thời gian thể dục quá 😅😅,neutral,VF8,YeiP5eJwZj4,True
521,Đen là màu đẹp nhất rồi bác ạ,positive,VF8,YeiP5eJwZj4,True
522, này là bản thương mại chưa e?,neutral,VF8,YeiP5eJwZj4,True
523,Chuẩn luôn bác,positive,VF8,YeiP5eJwZj4,True
524,Trần thấp hơn bản cũ hay sao ấy nhỉ,neutral,VF8,YeiP5eJwZj4,True
525,"thực tế tên là vf7 thôi,",neutral,VF8,YeiP5eJwZj4,True
526,"Nhỏ gọn, chắc chắn, form dáng hiện đại, vận hành êm ái, giá cả hợp lý, cứ bán mỗi tháng 5000 chiếc là thành xe gia đình quốc dân thôi 🤠",positive,VF8,YeiP5eJwZj4,True
527,"Đuôi vuốt coupe giống vf7, đẹp vãi",positive,VF8,YeiP5eJwZj4,True
528,"xin nói về góc độ kinh tế e thấy, bác nào mua vf8>7>6 thì góp lợi nhuận cho Vf tương ứng độ lớn như vậy😊",neutral,VF8,YeiP5eJwZj4,True
529,"0:24 trước các ông chém nào là treo thích ứng các kiểu kia mà, chưa gì sòng sọc rồi",neutral,VF8,YeiP5eJwZj4,True
530,Cái này đúng phải gọi là phiên bản 7.5 All New. Chứ nó có giống VF 8 cũ đâu,neutral,VF8,YeiP5eJwZj4,True
531,Adas Vf8 all new này có chức năng định tâm làn đường (Hỗ trợ giữ làn) và Hỗ trợ tự động chuyển làn giống như Vf6 Plus không bạn?,neutral,VF8,YeiP5eJwZj4,True
532,Bạn đổi cty r ah 😊,neutral,VF8,YeiP5eJwZj4,True
533,"Sản xuất công nghiệp ăn nhau ở sản lượng. Cứ sản lượng cao là khắc rẻ. Bán ít thì lấy đâu giá rẻ kể cả đời đầu. Đời đầu bao giờ cũng là đắt nhất vì sản lượng thấp, khấu hao cao. Còn càng về sau sẽ càng rẻ. Sx công nghiệp là vậy",neutral,VF8,YeiP5eJwZj4,True
534,Thiết kế này em thấy đặt là vf7 all new thì hợp lý hơn,neutral,VF8,YeiP5eJwZj4,True
535,Trước khi lái thử bác check áp suất lốp chưa đó. Xe từ nhà máy về lúc nào asl cũng cao,neutral,VF8,YeiP5eJwZj4,True
536,"Xe chưa ra biển mà lưu thông trên đường, lại quay video. Hơi liều đấy các b",neutral,VF8,YeiP5eJwZj4,True
537,màn hình sau vô lăng là vô duyên nhất,negative,VF8,YeiP5eJwZj4,True
538,Mà tổng thể bản mới này fom xe ngoài nhìn ko sang như vf8 đời cũ,negative,VF8,YeiP5eJwZj4,True
539,"phần mềm nhanh, mượt hơn là do dùng platform của mới. Khác hẳn với vf6789 cũ platform tự VF phát triển.",neutral,VF8,YeiP5eJwZj4,True
540,"Xe đi không êm, phuộc sóc -> cứng vững hơn",negative,VF8,YeiP5eJwZj4,True
541,Hóng VF5 All New và VF3 All New 5 cửa,neutral,VF8,YeiP5eJwZj4,True
542,Treo thích ứng có khác gì không chủ kênh?,neutral,VF8,YeiP5eJwZj4,True
543,"Con này mà có HUD vs ghế phụ chỉnh điện, thông  hơi mát ghế thì đúng vô địch",neutral,VF8,YeiP5eJwZj4,True
544,đuôi vf7 xấu vãi lều,negative,VF8,YeiP5eJwZj4,True
545,làm hẹp cốp đi nhiều chứ có gì hay,negative,VF8,YeiP5eJwZj4,True
546,Nhìn màu đen lì mà ngầu,positive,VF8,YeiP5eJwZj4,True
547,"đã gọi là All New rồi mà còn đòi giống cũ, thua luôn",neutral,VF8,YeiP5eJwZj4,True
548,Mình thấy có LKA. Là hỗ trợ giữ làn. Mình chưa test được lúc chạy nhưng thấy có Giữ làn thì chắc cũng tương đồng như VF6,neutral,VF8,YeiP5eJwZj4,True
549,Khi nào được bạn xem Vf8 2026 có chức năng Kiểm soát  đi giữa làn như Vf8 2025 không nhé,neutral,VF8,YeiP5eJwZj4,True
550,"Vâng, em qua AutoPro cũng nửa năm rồi bác ạ. Cảm ơn bác vẫn nhớ và theo dõi em nha. 

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
551,"Vf7 thì hơi vướng việc thiết kế của VF7 bây giờ đẹp quá. 

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
552,"Bọn mình cũng chưa check lại áp suất lốp, nhưng cảm giác xe cứng vững hơn VF 8 là có thật bác ạ",neutral,VF8,YeiP5eJwZj4,True
553,"Về mặt thông số kĩ thuật thì chiếc này nhỏ hơn VF8 cũ bác ạ

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
554,Chả có plf đ nào vệ tự phát triển cả. Đều dựa trên nền tảng mua về cả,neutral,VF8,YeiP5eJwZj4,True
555,vf có tự phát triển nền tảng plf à:)),neutral,VF8,YeiP5eJwZj4,True
556,Platform ý mình là  android open source của google ấy bác. Vf6789 là tự lấy về sửa nhé. Còn con 8 này là mua luôn phần Os đấy. Vf chỉ làm phần app thôi.,neutral,VF8,YeiP5eJwZj4,True
557,Thời tiên phong đi còn bầy nhầy hơn :)),neutral,VF8,YeiP5eJwZj4,True
558,"VF3 5 cửa, bác thật là biết vẽ việc cho brand đấy =))) nhưng nếu có thật thì buồn cười",neutral,VF8,YeiP5eJwZj4,True
559,"​  Wuling cũng không chịu thua, ở VN thì đem Wuling Macaron 205km 5 cửa giá 269 triệu, ở Indo thì đem Wuling Aira EV 5 cửa giá quy đổi 233 triệu nên VF không chịu đứng yên đâu, nghe đồn tháng 12 có VF3 All New 5 cửa, còn VF5 All New đã thử nghiệm cơ bản xong hết rồi.",neutral,VF8,YeiP5eJwZj4,True
560,"Còn chỗ trống cho vf4 đó, chứ vf3 kiểu nó phải 2 cửa rồi. Giữ đúng mục đích thiết kế.",neutral,VF8,YeiP5eJwZj4,True
561,"​  bảo không có VF4 đâu bạn, ở mấy nước Phương Đông thì số 4 có ý nghĩ không may mắn, nên mới có VFe34 để né số 4 😂",neutral,VF8,YeiP5eJwZj4,True
562,Chưa thực sự test kĩ để thấy được ưu việt bác ạ. Mình thấy ổn định hơn là cái duy nhất dễ nhận thấy. Còn cụ thể thì xin phép hẹn bác 1 video khác mình đi sâu sâu hơn.,neutral,VF8,YeiP5eJwZj4,True
563,Màn HUD vẫn thích hơn cái màn sau volang này. Nhìn tù túng thật,negative,VF8,YeiP5eJwZj4,True
564,Mấy thằng chê chắc mắt có đờm 😊,positive,VF8,YeiP5eJwZj4,True
565,"xe này qua video nhìn nó như kiểu vf7 chứ k phải vf8, cái đuôi với tổng thể cảm giác nhỏ hơn vf8",neutral,VF8,YeiP5eJwZj4,True
566,Bạn nhầm rồi đây là phiên bản VF7 nâng cấp giữa vòng đời nhé,neutral,VF8,YeiP5eJwZj4,True
567,đến bây giờ vẫn chưa có nội thất màu nâu,negative,VF8,YeiP5eJwZj4,True
568,Lấy nguyên khung bên Trung Nguyên về An Nam mà,neutral,VF8,YeiP5eJwZj4,True
569,Con này bật Carplay có bị ẩn  điều khiển điều hòa ko nhỉ,neutral,VF8,YeiP5eJwZj4,True
570,"Vf8 all new nhìn từ đầu đến đuôi, tui cảm nhận là sedan, không có 1 nét suv nào.",neutral,VF8,YeiP5eJwZj4,True
571,quả mâm công nông lạ mắt nhỉ,neutral,VF8,YeiP5eJwZj4,True
572,Nhìn đi qua gờ giảm tốc hệ thống treo như vf5.Quá tệ!!,negative,VF8,YeiP5eJwZj4,True
573,"Đang đi vf8 cũ nhưng quả giao diện nhìn chán , mấy xe trung giao diện công nhận đẹp thật",negative,VF8,YeiP5eJwZj4,True
574,quả vô lăng xấu đau đớn mà không thấy ai chê. Huyndai KIA cũng thế thì bị chửi thậm tệ,negative,VF8,YeiP5eJwZj4,True
575,"Mình cọc rồi, nhưng thấy quả test phuộc cộc 1 phát thế kia thấy cứ sai sai thế nào ý :))",negative,VF8,YeiP5eJwZj4,True
576,Giá tầm 700 ráng ráng mua chiếc,neutral,VF8,YeiP5eJwZj4,True
577,"Không hiểu sao VF8 mới này thông số khá cải lùi nhưng tất cả câc reviewer đều kiểu: nó là phù hợp, dù nó thấp nhưng lại sướng hơn",negative,VF8,YeiP5eJwZj4,True
578,Hóng gói độ HUD,neutral,VF8,YeiP5eJwZj4,True
579,Cái mâm trông chán thật,negative,VF8,YeiP5eJwZj4,True
580,chưa thấy thuyết phục lắm so với vf8 cũ nhỉ :)) chắc phải ra cao tốc test,neutral,VF8,YeiP5eJwZj4,True
581,Khi nhả gas để mức tái sinh nào thì cũng vẫn không sáng đèn hậu. Vinfast cần lắng nghe người dùng để cập nhật phần mềm trên tất cả các dòng xe,negative,VF8,YeiP5eJwZj4,True
582,2 màn hình mà giao diện chưa nâng cấp lên. Cũng nên thay đổi học hỏi UI từ TQ or xe đức.,neutral,VF8,YeiP5eJwZj4,True
583,Nhìn màn HUD trông xe cao cấp hơn là màn sau vô lăng,neutral,VF8,YeiP5eJwZj4,True
584,Tao đang đi vf8 plus 23. Tao chê nè. Mắt tao có ghèn luôn. Chứ đờm gì. Rồi sao nè,negative,VF8,YeiP5eJwZj4,True
585,Nhỏ hơn vf8 cũ thật mà,negative,VF8,YeiP5eJwZj4,True
586,"Mình rất thích nội thất màu nâu, ghi, kem",positive,VF8,YeiP5eJwZj4,True
587,Thật ra thì có dùng chung nền tảng hay không cũng không quan trọng lắm đâu,neutral,VF8,YeiP5eJwZj4,True
588,"=))) phần mềm beta chưa lên carplay bác ạ

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
589,Sedan thì phần đuôi phải khác,neutral,VF8,YeiP5eJwZj4,True
590,"mấy con này gọi chung là crossover, đếch phải sedan, còn khướt mới đến suv",neutral,VF8,YeiP5eJwZj4,True
591,"​hay không thì nó cũng chỉ là tên gọi thôi, nó không đánh giá xe có rộng rãi thoải mái hay không. Xe điện kiểu này thì không thể làm gầm cao như mấy con SUV xăng được",neutral,VF8,YeiP5eJwZj4,True
592,Ko thấy xấu thì chê sao dc. Huyndai vô lăng con nào giống thế này hú mình. Để check phát nào,negative,VF8,YeiP5eJwZj4,True
593,"mình cũng cọc đen nội thất đen, công nhận test phuộc thốn thật chứ",neutral,VF8,YeiP5eJwZj4,True
594,7l thì chờ 1 vài năm nữa r hãy mua xe cũ :)),neutral,VF8,YeiP5eJwZj4,True
595,App hạng kim cương + bộ đội là 7xx cực bé luôn ý chứ,neutral,VF8,YeiP5eJwZj4,True
596,"Nó tối ưu hơn, con cũ lấy cái mã lực ra khè thôi nhưng xác xe lại nặng hơn gần 1 tấn. Chưa kể những cái tiểu tiết thì con mới này cũng dc thay đổi theo hướng phù hợp ng dùng phổ thông.",positive,VF8,YeiP5eJwZj4,True
597,Lên shopy 350k cấp nguồn usb quẳng lên taplo là có HUD,neutral,VF8,YeiP5eJwZj4,True
598,qua gờ giảm tốc mà xe nó nẩy như tông vào gạch vậy là biết hệ htoonsg treo ko ổn rồi,negative,VF8,YeiP5eJwZj4,True
599,Bạn đi xe xăng nhả chân ga ra thấy có sáng đèn hậu không ?,neutral,VF8,YeiP5eJwZj4,True
600,"Bạn đi xe điện bao giờ chưa, cái phanh tái sinh nó ghìm xe lại như b đi xe xăng mà rà chân phanh vậy đó, đi 50-60 còn đỡ, tầm 100km/h nó giảm tốc cũng bất ngờ đấy. bao nhiêu con limo bị móp đít rồi",neutral,VF8,YeiP5eJwZj4,True
601, Vậy chỉ cần chỉnh phanh tái sinh lại là được thôi ! Làm sao khi nhả chân ga ra nó xuống ga từ từ giống xe xăng là được rồi !,neutral,VF8,YeiP5eJwZj4,True
602,"So với vf màn hình tôi đến lậy bố,mã lực quá lớn tiêu hao pin,k cần thiết,228 mã là dư thuầ r,con xe 160 mã mà sd còn dư sài nói gì xe điện 228 mã có mô men tức thì",negative,VF8,YeiP5eJwZj4,True
603,Xe vf8 mới đẹp tốt lắm .... tôi sẽ mua vf8 cũ 😂,negative,VF8,YeiP5eJwZj4,True
604,Nhìn cách vào số đã thấy ngáo ngơ rồi,negative,VF8,YeiP5eJwZj4,True
605,hẳn là mặc áo mẹc lái vf,neutral,VF8,YeiP5eJwZj4,True
606,phanh tái sinh nó do phần mềm muốn thế nào chả dc. còn vf6 nó ghì mạnh thì bỏ phanh ts đi hoặc để vừa tôi đi vẫn bt có sao đâu,neutral,VF8,YeiP5eJwZj4,True
607,Sao lại đi so với vf6,negative,VF8,YeiP5eJwZj4,True
608,8 loa nha b,neutral,VF8,YeiP5eJwZj4,True
609,"làm sao để được lái thử mấy xe của vin nhỉ, ra show room hỏi lái thử có bị nhân viên chửi k mn =))",neutral,VF8,YeiP5eJwZj4,True
610,Nói thật. Tầm vài năm nữa. Xe VF sẽ đứng đầu thế giới về tất cả mọi mặt. Đố mọi người. Bây giờ tìm đc con xe nào ngon hơn VF đó.,positive,VF8,YeiP5eJwZj4,True
611,"gắng gượng nói tốt gì vậy , qua gờ mà xe cứ rầm rầm như xe tải , thứ khó chịu nhất khi lái xe , xác định mua về phãi thay phuộc , loa thì lõ rẻ tiền",negative,VF8,YeiP5eJwZj4,True
612,Trần có vẻ hơi thấp nhỉ,neutral,VF8,YeiP5eJwZj4,True
613,"Giật title rất đần. hay hơn VF8 cũ, t cười ẻ.",negative,VF8,YeiP5eJwZj4,True
614,Cách âm ổn ko bạn ?,neutral,VF8,YeiP5eJwZj4,True
615,Sao nhìn giống MPV7 thế nhỉ,negative,VF8,YeiP5eJwZj4,True
616,chủ yếu pin còn báo ảo không? hay đang 20% tụt xuống 0% rồi sập nguồn,neutral,VF8,YeiP5eJwZj4,True
617,"Test loa cho mọi người rồi hẳn nói, coi bộ hay quá chê không được nên bỏ qua phần âm thanh phải không?",negative,VF8,YeiP5eJwZj4,True
618,Nhìn ông này lái xe và thao tác cái cần số mà ngứa hết cả mắt,negative,VF8,YeiP5eJwZj4,True
619,"Sao càng nhìn con này càng đẹp nhỉ, mới đầu ra nhìn xấu vãi :))",positive,VF8,YeiP5eJwZj4,True
620,Cay thât chứ ráng thêm xiu nua reveiw cai loa chêt ha,negative,VF8,YeiP5eJwZj4,True
621,"Vf8 cũ 2,6t nhé",neutral,VF8,YeiP5eJwZj4,True
622,Mua đi cho nó đỡ ế bạn ơi. Chứ 6 tháng đầu năm bán được 58 xe thì chắc sắp đóng dây chuyền sản xuất rồi,negative,VF8,YeiP5eJwZj4,True
623,=)) Đang đi ăn sáng thì bắt gặp chiếc vf8 nên nhảy vào quay luôn hehe,neutral,VF8,YeiP5eJwZj4,True
624,"cái phanh tái sinh chỉ nên dùng khi đổ đèo thôi chứ đi đường bằng bật hay tắt tiêu hao pin hơn kém không đáng là bao, mà đi nó mất đà khó chịu bỏ mẹ.",negative,VF8,YeiP5eJwZj4,True
625,"Cảm ơn bác đã bổ sung ạ

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
626,"Ai chửi bác vậy =))) có nhu cầu thì cứ qua đó hỏi thẳng họ thui. 

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
627,"Do mình ngồi cao đấy. Cũng chưa điều chỉnh hết

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
628,"Riêng lái hay hơn là rõ, vf8 đời đầu đặc biệt những bản đầu tiên cách âm và treo siêu tệ",positive,VF8,YeiP5eJwZj4,True
629,Mình thấy cơ bản bác ạ. Đường nội khu trải nhựa tốt quá nên khó đánh giá :) Cách âm môi trường vừa phải,neutral,VF8,YeiP5eJwZj4,True
630,​ban cũ k bác,neutral,VF8,YeiP5eJwZj4,True
631,"Có nét hao hao MPV 7 thật =))) 

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
632, Con này mà ra sớm hơn e sẽ chọn con này để làm Vinno thay cho chiếc xe xăng b ạ =))),positive,VF8,YeiP5eJwZj4,True
633,Lúc mình chạy là 26-27% thì không thấy sập,neutral,VF8,YeiP5eJwZj4,True
634,Chạy xe vf chưa cu,neutral,VF8,YeiP5eJwZj4,True
635,bản quyền nên họ không đưa vào Video phần Test loa thôi. Bạn đa nghi quá,neutral,VF8,YeiP5eJwZj4,True
636,màu đen nó che hết khuyết điểm phần đầu,neutral,VF8,YeiP5eJwZj4,True
637,"bởi vì nó xấu so với vf8 cũ thật mà , còn so với các xe khác thì vẫn ok",negative,VF8,YeiP5eJwZj4,True
638,"Đó là bản plus, eco nhẹ hơn cỡ 2,3t",neutral,VF8,YeiP5eJwZj4,True
639,Đánh giá chưa chuẩn.,negative,VF8,YeiP5eJwZj4,True
640,"Sao gọi là gằn, gọi là hãm chứ. Bạn review mà ngôn từ hạn chế thế.",negative,VF8,YeiP5eJwZj4,True
641,xấu tệ. nhựa bóng xấu quá. bản cũ đẹp bao nhiêu,negative,VF8,YeiP5eJwZj4,True
642,So như cc vf8 là ở đẳng cấp cao hơn 2 bậc so vf6,negative,VF8,YeiP5eJwZj4,True
643,vf6 mà so với vf8 bị ngáo ak.,negative,VF8,YeiP5eJwZj4,True
644,Vf8 đi so với Vf6? Review như cọc,negative,VF8,YeiP5eJwZj4,True
645,Xấu điên,negative,VF8,YeiP5eJwZj4,True
646,Con xe nhạt nhẽo,negative,VF8,YeiP5eJwZj4,True
647,"mua xe điện thì mua được, nhưng chỉ sợ thiên hạ , chúng ló lói , có tiền mà ngu , không biết mua xe, nên thôi , đành mua & xài xe xăng của Nhật, cho nó lành",neutral,VF8,YeiP5eJwZj4,True
648,Xe tàu loại 4 đội lốt pin thì loại thải tân trang,negative,VF8,YeiP5eJwZj4,True
649,"Có thể nào mang nội thất con vf8 mới vào vf8 cũ không nhỉ, nội thất mới đẹp quá",positive,VF8,YeiP5eJwZj4,True
650,Thì mua bản cũ đi. Kêu ca cái gì,negative,VF8,YeiP5eJwZj4,True
651,"Thì mình bảo do mình đang đi Vf6 thôi. Chứ còn mình vẫn so với vf8 cũ mà n
Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
652,Những con nhạt nhẽo thường sẽ bán chạy,negative,VF8,YeiP5eJwZj4,True
653,Ông đã thử chưa mà kêu nhạt,positive,VF8,YeiP5eJwZj4,True
654,bình thường ra đường bị chửi thẳng mặt vậy ko đó hả sao sợ vậy :)). Chứ ra đường ai ko có người ghét người thương. Nhưng ko mình phải sao để người ta ghét cung ko dám nói trước mặt chứ,neutral,VF8,YeiP5eJwZj4,True
655,"uhmm pạn , từ ngày xài xe xăng , luôn luôn ngủ ngon , chưa bao giờ , gặp ác mộng",negative,VF8,YeiP5eJwZj4,True
656,chỉ cần biết bạn bị chửi thẳng mặt ngu miết hay sao mà sợ. Chứ ngủ ngon ko kệ bạn :)) Bạn uh xác nhận dc rồi,negative,VF8,YeiP5eJwZj4,True
657,"Nhiều người lại bảo nội thất cũ sang hơn bác ạ. Chắc cũng tùy gu

Đăng Nguyễn",neutral,VF8,YeiP5eJwZj4,True
658,hóng vf5 all new quá,positive,VF8,AGEz-wBOvN4,True
659,Có lẽ sẽ có thêm một bản cao cấp hơn với AWD,neutral,VF8,AGEz-wBOvN4,True
660,Mình ý định đặt,positive,VF8,AGEz-wBOvN4,True
661,"hóng nốt vf3,,5,6,7 mới",neutral,VF8,AGEz-wBOvN4,True
662,"hi vọng có bản full option, chứ thiếu cửa sổ trời nên thấy thiếu thiếu, hud nữa",neutral,VF8,AGEz-wBOvN4,True
663,"Con này tối ưu về PIN, công suất, hệ dẫn động để cho ra một cái giá tốt nhất. Quan trọng là nó phù hợp với điều kiện sử dụng cho phần lớn người dùng bình thường. Xe nhẹ hơn 6 ~8 trăm kg thì hạ công xuất xuống ở ngưỡng hơn 228 mã lực với đường xá Việt Nam mình là quá đủ rồi. Dẫn động cầu trước cho một chiếc xe phục vụ gia đình cũng là đủ.có thể sẽ có phiên bản cao cấp hơn Awd cho ae đam mê. Quan trọng là mức giá này đã xuống để nhiều người dễ tiếp cận hơn.",positive,VF8,AGEz-wBOvN4,True
664,Có còn bản plus nữa ko a Trọng vì bản này cảm giác chưa phải là cao cấp nhất,neutral,VF8,AGEz-wBOvN4,True
665,Kích thước không quan trọng bằng kỹ sư tối ưu được không gian bên trong,neutral,VF8,AGEz-wBOvN4,True
666,Em mới này 1 động cơ tương đương vf8 eco đời cũ nhưng vì nhẹ hơn nên quãng đường tăng là đúng rồi,neutral,VF8,AGEz-wBOvN4,True
667,"Mình nhìn mà không rõ radar adas họ đặt ở đâu nhỉ, hay họ chuyển sang dùng full camera rồi ta",neutral,VF8,AGEz-wBOvN4,True
668,"Bản vf8 new này hình như lại không có phanh tự động phía sau như vf7 ad nhỉ, cả vf8 và vf9 cũ cũng không được trang bị như trên vf7",neutral,VF8,AGEz-wBOvN4,True
669,"Theo mình đoán
Pin sẻ là của limo
Khung gầm hệ thống treo cũng sẻ của limo
Vinfast đi chiến lược tôi ưu phụ tùng như này các thế hệ sau sẻ c giá tốt hơn nữa cho xem",neutral,VF8,AGEz-wBOvN4,True
